Time [s],Channel 0,Channel 1,Channel 2
2025-09-21T17:21:29.274574360+00:00,0,1,1
2025-09-21T17:21:29.274591680+00:00,1,1,1
2025-09-21T17:21:29.274600400+00:00,0,1,1
2025-09-21T17:21:29.274643760+00:00,1,1,1
2025-09-21T17:21:29.274661120+00:00,0,1,1
2025-09-21T17:21:29.274678480+00:00,1,1,1
2025-09-21T17:21:29.274687160+00:00,0,1,1
2025-09-21T17:21:29.274704520+00:00,1,1,1
2025-09-21T17:21:29.274730560+00:00,0,1,1
2025-09-21T17:21:29.274739240+00:00,1,1,1
2025-09-21T17:21:29.274747920+00:00,0,1,1
2025-09-21T17:21:29.274765240+00:00,1,1,1
2025-09-21T17:21:29.274773960+00:00,0,1,1
2025-09-21T17:21:29.274782600+00:00,1,1,1
2025-09-21T17:21:29.274791280+00:00,0,1,1
2025-09-21T17:21:29.274817320+00:00,1,1,1
2025-09-21T17:21:29.274834680+00:00,0,1,1
2025-09-21T17:21:29.274852040+00:00,1,1,1
2025-09-21T17:21:29.274860720+00:00,0,1,1
2025-09-21T17:21:29.274904120+00:00,1,1,1
2025-09-21T17:21:29.274921480+00:00,0,1,1
2025-09-21T17:21:29.274938800+00:00,1,1,1
2025-09-21T17:21:29.274947520+00:00,0,1,1
2025-09-21T17:21:29.274999560+00:00,1,1,1
2025-09-21T17:21:29.275008240+00:00,0,1,1
2025-09-21T17:21:29.275025600+00:00,1,1,1
2025-09-21T17:21:29.275034280+00:00,0,1,1
2025-09-21T17:21:29.275042960+00:00,1,1,1
2025-09-21T17:21:29.275051640+00:00,0,1,1
2025-09-21T17:21:29.275095040+00:00,1,1,1
2025-09-21T17:21:29.275103720+00:00,0,1,1
2025-09-21T17:21:29.275112360+00:00,1,1,1
2025-09-21T17:21:29.275121080+00:00,0,1,1
2025-09-21T17:21:29.275129720+00:00,1,1,1
2025-09-21T17:21:29.275138400+00:00,0,1,1
2025-09-21T17:21:29.275147080+00:00,1,1,1
2025-09-21T17:21:29.275164440+00:00,0,1,1
2025-09-21T17:21:29.275199160+00:00,1,1,1
2025-09-21T17:21:29.275207840+00:00,0,1,1
2025-09-21T17:21:29.275216520+00:00,1,1,1
2025-09-21T17:21:29.275225200+00:00,0,1,1
2025-09-21T17:21:29.275233880+00:00,1,1,1
2025-09-21T17:21:29.275251240+00:00,0,1,1
2025-09-21T17:21:29.275285920+00:00,1,1,1
2025-09-21T17:21:29.275294600+00:00,0,1,1
2025-09-21T17:21:29.275311960+00:00,1,1,1
2025-09-21T17:21:29.275320640+00:00,0,1,1
2025-09-21T17:21:29.275329320+00:00,1,1,1
2025-09-21T17:21:29.275338000+00:00,0,1,1
2025-09-21T17:21:29.275372720+00:00,1,1,1
2025-09-21T17:21:29.275381400+00:00,0,1,1
2025-09-21T17:21:29.275433480+00:00,1,1,1
2025-09-21T17:21:29.275442160+00:00,0,1,1
2025-09-21T17:21:29.275459480+00:00,1,1,1
2025-09-21T17:21:29.275468200+00:00,0,1,1
2025-09-21T17:21:29.275520240+00:00,1,1,1
2025-09-21T17:21:29.275528920+00:00,0,1,1
2025-09-21T17:21:29.275546280+00:00,1,1,1
2025-09-21T17:21:29.275554960+00:00,0,1,1
2025-09-21T17:21:29.275572320+00:00,1,1,1
2025-09-21T17:21:29.275581000+00:00,0,1,1
2025-09-21T17:21:29.275607040+00:00,1,1,1
2025-09-21T17:21:29.275624400+00:00,0,1,1
2025-09-21T17:21:29.275633040+00:00,1,1,1
2025-09-21T17:21:29.275641760+00:00,0,1,1
2025-09-21T17:21:29.275650400+00:00,1,1,1
2025-09-21T17:21:29.275659080+00:00,0,1,1
2025-09-21T17:21:29.275693800+00:00,1,1,1
2025-09-21T17:21:29.275711160+00:00,0,1,1
2025-09-21T17:21:29.275719840+00:00,1,1,1
2025-09-21T17:21:29.275728520+00:00,0,1,1
2025-09-21T17:21:29.275754560+00:00,1,1,1
2025-09-21T17:21:29.275771920+00:00,0,1,1
2025-09-21T17:21:29.275780600+00:00,1,1,1
2025-09-21T17:21:29.275797960+00:00,0,1,1
2025-09-21T17:21:29.275806600+00:00,1,1,1
2025-09-21T17:21:29.275815320+00:00,0,1,1
2025-09-21T17:21:29.275823960+00:00,1,1,1
2025-09-21T17:21:29.275867360+00:00,0,1,1
2025-09-21T17:21:29.275876040+00:00,1,1,1
2025-09-21T17:21:29.275884720+00:00,0,1,1
2025-09-21T17:21:29.275893400+00:00,1,1,1
2025-09-21T17:21:29.275902080+00:00,0,1,1
2025-09-21T17:21:29.275910760+00:00,1,1,1
2025-09-21T17:21:29.275928120+00:00,0,1,1
2025-09-21T17:21:29.275954160+00:00,1,1,1
2025-09-21T17:21:29.275971520+00:00,0,1,1
2025-09-21T17:21:29.275980160+00:00,1,1,1
2025-09-21T17:21:29.275988880+00:00,0,1,1
2025-09-21T17:21:29.275997520+00:00,1,1,1
2025-09-21T17:21:29.276006200+00:00,0,1,1
2025-09-21T17:21:29.276014880+00:00,1,1,1
2025-09-21T17:21:29.276023560+00:00,0,1,1
2025-09-21T17:21:29.276040920+00:00,1,1,1
2025-09-21T17:21:29.276058280+00:00,0,1,1
2025-09-21T17:21:29.276066960+00:00,1,1,1
2025-09-21T17:21:29.276075640+00:00,0,1,1
2025-09-21T17:21:29.276101680+00:00,1,1,1
2025-09-21T17:21:29.276119040+00:00,0,1,1
2025-09-21T17:21:29.276127720+00:00,1,1,1
2025-09-21T17:21:29.276145080+00:00,0,1,1
2025-09-21T17:21:29.276153720+00:00,1,1,1
2025-09-21T17:21:29.276162440+00:00,0,1,1
2025-09-21T17:21:29.276188440+00:00,1,1,1
2025-09-21T17:21:29.276205800+00:00,0,1,1
2025-09-21T17:21:29.276214480+00:00,1,1,1
2025-09-21T17:21:29.276231840+00:00,0,1,1
2025-09-21T17:21:29.276240520+00:00,1,1,1
2025-09-21T17:21:29.276249200+00:00,0,1,1
2025-09-21T17:21:29.276257880+00:00,1,1,1
2025-09-21T17:21:29.276301280+00:00,0,1,1
2025-09-21T17:21:29.276309920+00:00,1,1,1
2025-09-21T17:21:29.276318640+00:00,0,1,1
2025-09-21T17:21:29.276327280+00:00,1,1,1
2025-09-21T17:21:29.276336000+00:00,0,1,1
2025-09-21T17:21:29.276353320+00:00,1,1,1
2025-09-21T17:21:29.276370680+00:00,0,1,1
2025-09-21T17:21:29.276379360+00:00,1,1,1
2025-09-21T17:21:29.276405400+00:00,0,1,1
2025-09-21T17:21:29.276414080+00:00,1,1,1
2025-09-21T17:21:29.276422760+00:00,0,1,1
2025-09-21T17:21:29.276431440+00:00,1,1,1
2025-09-21T17:21:29.276466160+00:00,0,1,1
2025-09-21T17:21:29.276474840+00:00,1,1,1
2025-09-21T17:21:29.276492200+00:00,0,1,1
2025-09-21T17:21:29.276500840+00:00,1,1,1
2025-09-21T17:21:29.276509520+00:00,0,1,1
2025-09-21T17:21:29.276535560+00:00,1,1,1
2025-09-21T17:21:29.276552920+00:00,0,1,1
2025-09-21T17:21:29.276561600+00:00,1,1,1
2025-09-21T17:21:29.276578960+00:00,0,1,1
2025-09-21T17:21:29.276587640+00:00,1,1,1
2025-09-21T17:21:29.276596320+00:00,0,1,1
2025-09-21T17:21:29.276622360+00:00,1,1,1
2025-09-21T17:21:29.276631040+00:00,0,1,1
2025-09-21T17:21:29.276639720+00:00,1,1,1
2025-09-21T17:21:29.276665760+00:00,0,1,1
2025-09-21T17:21:29.276674400+00:00,1,1,1
2025-09-21T17:21:29.276683080+00:00,0,1,1
2025-09-21T17:21:29.276691760+00:00,1,1,1
2025-09-21T17:21:29.276700440+00:00,0,1,1
2025-09-21T17:21:29.276735160+00:00,1,1,1
2025-09-21T17:21:29.276752520+00:00,0,1,1
2025-09-21T17:21:29.276761200+00:00,1,1,1
2025-09-21T17:21:29.276769880+00:00,0,1,1
2025-09-21T17:21:29.276778560+00:00,1,1,1
2025-09-21T17:21:29.276804600+00:00,0,1,1
2025-09-21T17:21:29.276821960+00:00,1,1,1
2025-09-21T17:21:29.276839320+00:00,0,1,1
2025-09-21T17:21:29.276847960+00:00,1,1,1
2025-09-21T17:21:29.276856680+00:00,0,1,1
2025-09-21T17:21:29.276865320+00:00,1,1,1
2025-09-21T17:21:29.276874000+00:00,0,1,1
2025-09-21T17:21:29.276882680+00:00,1,1,1
2025-09-21T17:21:29.276891360+00:00,0,1,1
2025-09-21T17:21:29.276908720+00:00,1,1,1
2025-09-21T17:21:29.276926080+00:00,0,1,1
2025-09-21T17:21:29.276934760+00:00,1,1,1
2025-09-21T17:21:29.276943440+00:00,0,1,1
2025-09-21T17:21:29.276952120+00:00,1,1,1
2025-09-21T17:21:29.276995520+00:00,0,1,1
2025-09-21T17:21:29.277004160+00:00,1,1,1
2025-09-21T17:21:29.277012880+00:00,0,1,1
2025-09-21T17:21:29.277021520+00:00,1,1,1
2025-09-21T17:21:29.277030240+00:00,0,1,1
2025-09-21T17:21:29.277056240+00:00,1,1,1
2025-09-21T17:21:29.277064920+00:00,0,1,1
2025-09-21T17:21:29.277082280+00:00,1,1,1
2025-09-21T17:21:29.277099640+00:00,0,1,1
2025-09-21T17:21:29.277108320+00:00,1,1,1
2025-09-21T17:21:29.277117000+00:00,0,1,1
2025-09-21T17:21:29.277125680+00:00,1,1,1
2025-09-21T17:21:29.277134360+00:00,0,1,1
2025-09-21T17:21:29.277151720+00:00,1,1,1
2025-09-21T17:21:29.277160400+00:00,0,1,1
2025-09-21T17:21:29.277169080+00:00,1,1,1
2025-09-21T17:21:29.277186440+00:00,0,1,1
2025-09-21T17:21:29.277195080+00:00,1,1,1
2025-09-21T17:21:29.277203760+00:00,0,1,1
2025-09-21T17:21:29.277221120+00:00,1,1,1
2025-09-21T17:21:29.277238480+00:00,0,1,1
2025-09-21T17:21:29.277255840+00:00,1,1,1
2025-09-21T17:21:29.277273200+00:00,0,1,1
2025-09-21T17:21:29.277281880+00:00,1,1,1
2025-09-21T17:21:29.277290560+00:00,0,1,1
2025-09-21T17:21:29.277307920+00:00,1,1,1
2025-09-21T17:21:29.277325280+00:00,0,1,1
2025-09-21T17:21:29.277342600+00:00,1,1,1
2025-09-21T17:21:29.277360000+00:00,0,1,1
2025-09-21T17:21:29.277368640+00:00,1,1,1
2025-09-21T17:21:29.277377320+00:00,0,1,1
2025-09-21T17:21:29.277429400+00:00,1,1,1
2025-09-21T17:21:29.277438080+00:00,0,1,1
2025-09-21T17:21:29.277455440+00:00,1,1,1
2025-09-21T17:21:29.277464120+00:00,0,1,1
2025-09-21T17:21:29.277472800+00:00,1,1,1
2025-09-21T17:21:29.277481480+00:00,0,1,1
2025-09-21T17:21:29.277490160+00:00,1,1,1
2025-09-21T17:21:29.277524880+00:00,0,1,1
2025-09-21T17:21:29.277542200+00:00,1,1,1
2025-09-21T17:21:29.277550880+00:00,0,1,1
2025-09-21T17:21:29.277602960+00:00,1,1,1
2025-09-21T17:21:29.277611640+00:00,0,1,1
2025-09-21T17:21:29.277629000+00:00,1,1,1
2025-09-21T17:21:29.277637680+00:00,0,1,1
2025-09-21T17:21:29.277681080+00:00,1,1,1
2025-09-21T17:21:29.277698440+00:00,0,1,1
2025-09-21T17:21:29.277715760+00:00,1,1,1
2025-09-21T17:21:29.277724440+00:00,0,1,1
2025-09-21T17:21:29.277741800+00:00,1,1,1
2025-09-21T17:21:29.277767840+00:00,0,1,1
2025-09-21T17:21:29.277776520+00:00,1,1,1
2025-09-21T17:21:29.277785200+00:00,0,1,1
2025-09-21T17:21:29.277802560+00:00,1,1,1
2025-09-21T17:21:29.277811240+00:00,0,1,1
2025-09-21T17:21:29.277854640+00:00,1,1,1
2025-09-21T17:21:29.277872000+00:00,0,1,1
2025-09-21T17:21:29.277889320+00:00,1,1,1
2025-09-21T17:21:29.277898000+00:00,0,1,1
2025-09-21T17:21:29.277906680+00:00,1,1,1
2025-09-21T17:21:29.277915360+00:00,0,1,1
2025-09-21T17:21:29.277941400+00:00,1,1,1
2025-09-21T17:21:29.277958760+00:00,0,1,1
2025-09-21T17:21:29.277976120+00:00,1,1,1
2025-09-21T17:21:29.277984800+00:00,0,1,1
2025-09-21T17:21:29.278028160+00:00,1,1,1
2025-09-21T17:21:29.278045560+00:00,0,1,1
2025-09-21T17:21:29.278062880+00:00,1,1,1
2025-09-21T17:21:29.278071560+00:00,0,1,1
2025-09-21T17:21:29.278123640+00:00,1,1,1
2025-09-21T17:21:29.278132320+00:00,0,1,1
2025-09-21T17:21:29.278149680+00:00,1,1,1
2025-09-21T17:21:29.278158360+00:00,0,1,1
2025-09-21T17:21:29.278175720+00:00,1,1,1
2025-09-21T17:21:29.278193080+00:00,0,1,1
2025-09-21T17:21:29.278201760+00:00,1,1,1
2025-09-21T17:21:29.278210440+00:00,0,1,1
2025-09-21T17:21:29.278219080+00:00,1,1,1
2025-09-21T17:21:29.278227800+00:00,0,1,1
2025-09-21T17:21:29.278236440+00:00,1,1,1
2025-09-21T17:21:29.278245120+00:00,0,1,1
2025-09-21T17:21:29.278253800+00:00,1,1,1
2025-09-21T17:21:29.278262480+00:00,0,1,1
2025-09-21T17:21:29.278271160+00:00,1,1,1
2025-09-21T17:21:29.278288520+00:00,0,1,1
2025-09-21T17:21:29.278323240+00:00,1,1,1
2025-09-21T17:21:29.278331920+00:00,0,1,1
2025-09-21T17:21:29.278340600+00:00,1,1,1
2025-09-21T17:21:29.278349280+00:00,0,1,1
2025-09-21T17:21:29.278357960+00:00,1,1,1
2025-09-21T17:21:29.278375320+00:00,0,1,1
2025-09-21T17:21:29.278410000+00:00,1,1,1
2025-09-21T17:21:29.278418680+00:00,0,1,1
2025-09-21T17:21:29.278436040+00:00,1,1,1
2025-09-21T17:21:29.278444720+00:00,0,1,1
2025-09-21T17:21:29.278453400+00:00,1,1,1
2025-09-21T17:21:29.278462080+00:00,0,1,1
2025-09-21T17:21:29.278496800+00:00,1,1,1
2025-09-21T17:21:29.278505480+00:00,0,1,1
2025-09-21T17:21:29.278557520+00:00,1,1,1
2025-09-21T17:21:29.278566240+00:00,0,1,1
2025-09-21T17:21:29.278583560+00:00,1,1,1
2025-09-21T17:21:29.278592240+00:00,0,1,1
2025-09-21T17:21:29.278644320+00:00,1,1,1
2025-09-21T17:21:29.278653000+00:00,0,1,1
2025-09-21T17:21:29.278670360+00:00,1,1,1
2025-09-21T17:21:29.278679040+00:00,0,1,1
2025-09-21T17:21:29.278696400+00:00,1,1,1
2025-09-21T17:21:29.278705080+00:00,0,1,1
2025-09-21T17:21:29.278731080+00:00,1,1,1
2025-09-21T17:21:29.278748440+00:00,0,1,1
2025-09-21T17:21:29.278757120+00:00,1,1,1
2025-09-21T17:21:29.278765800+00:00,0,1,1
2025-09-21T17:21:29.278774480+00:00,1,1,1
2025-09-21T17:21:29.278783160+00:00,0,1,1
2025-09-21T17:21:29.278817880+00:00,1,1,1
2025-09-21T17:21:29.278835240+00:00,0,1,1
2025-09-21T17:21:29.278843920+00:00,1,1,1
2025-09-21T17:21:29.278852600+00:00,0,1,1
2025-09-21T17:21:29.278878640+00:00,1,1,1
2025-09-21T17:21:29.278896000+00:00,0,1,1
2025-09-21T17:21:29.278904640+00:00,1,1,1
2025-09-21T17:21:29.278922040+00:00,0,1,1
2025-09-21T17:21:29.278930680+00:00,1,1,1
2025-09-21T17:21:29.278939360+00:00,0,1,1
2025-09-21T17:21:29.278948040+00:00,1,1,1
2025-09-21T17:21:29.278991440+00:00,0,1,1
2025-09-21T17:21:29.279000120+00:00,1,1,1
2025-09-21T17:21:29.279008800+00:00,0,1,1
2025-09-21T17:21:29.279017480+00:00,1,1,1
2025-09-21T17:21:29.279026160+00:00,0,1,1
2025-09-21T17:21:29.279034840+00:00,1,1,1
2025-09-21T17:21:29.279052200+00:00,0,1,1
2025-09-21T17:21:29.279078200+00:00,1,1,1
2025-09-21T17:21:29.279095600+00:00,0,1,1
2025-09-21T17:21:29.279104240+00:00,1,1,1
2025-09-21T17:21:29.279112920+00:00,0,1,1
2025-09-21T17:21:29.279121600+00:00,1,1,1
2025-09-21T17:21:29.279130280+00:00,0,1,1
2025-09-21T17:21:29.279138960+00:00,1,1,1
2025-09-21T17:21:29.279147640+00:00,0,1,1
2025-09-21T17:21:29.279165000+00:00,1,1,1
2025-09-21T17:21:29.279182360+00:00,0,1,1
2025-09-21T17:21:29.279191040+00:00,1,1,1
2025-09-21T17:21:29.279199720+00:00,0,1,1
2025-09-21T17:21:29.279225760+00:00,1,1,1
2025-09-21T17:21:29.279243120+00:00,0,1,1
2025-09-21T17:21:29.279251760+00:00,1,1,1
2025-09-21T17:21:29.279269160+00:00,0,1,1
2025-09-21T17:21:29.279277800+00:00,1,1,1
2025-09-21T17:21:29.279286480+00:00,0,1,1
2025-09-21T17:21:29.279312520+00:00,1,1,1
2025-09-21T17:21:29.279329880+00:00,0,1,1
2025-09-21T17:21:29.279338560+00:00,1,1,1
2025-09-21T17:21:29.279355920+00:00,0,1,1
2025-09-21T17:21:29.279364600+00:00,1,1,1
2025-09-21T17:21:29.279373280+00:00,0,1,1
2025-09-21T17:21:29.279381960+00:00,1,1,1
2025-09-21T17:21:29.279425360+00:00,0,1,1
2025-09-21T17:21:29.279434000+00:00,1,1,1
2025-09-21T17:21:29.279442680+00:00,0,1,1
2025-09-21T17:21:29.279451360+00:00,1,1,1
2025-09-21T17:21:29.279460040+00:00,0,1,1
2025-09-21T17:21:29.279477400+00:00,1,1,1
2025-09-21T17:21:29.279494760+00:00,0,1,1
2025-09-21T17:21:29.279503440+00:00,1,1,1
2025-09-21T17:21:29.279529480+00:00,0,1,1
2025-09-21T17:21:29.279538160+00:00,1,1,1
2025-09-21T17:21:29.279546840+00:00,0,1,1
2025-09-21T17:21:29.279555520+00:00,1,1,1
2025-09-21T17:21:29.279590240+00:00,0,1,1
2025-09-21T17:21:29.279598880+00:00,1,1,1
2025-09-21T17:21:29.279616240+00:00,0,1,1
2025-09-21T17:21:29.279624920+00:00,1,1,1
2025-09-21T17:21:29.279633600+00:00,0,1,1
2025-09-21T17:21:29.279659640+00:00,1,1,1
2025-09-21T17:21:29.279677000+00:00,0,1,1
2025-09-21T17:21:29.279685680+00:00,1,1,1
2025-09-21T17:21:29.279703040+00:00,0,1,1
2025-09-21T17:21:29.279711720+00:00,1,1,1
2025-09-21T17:21:29.279720400+00:00,0,1,1
2025-09-21T17:21:29.279746440+00:00,1,1,1
2025-09-21T17:21:29.279755120+00:00,0,1,1
2025-09-21T17:21:29.279763800+00:00,1,1,1
2025-09-21T17:21:29.279789840+00:00,0,1,1
2025-09-21T17:21:29.279798480+00:00,1,1,1
2025-09-21T17:21:29.279807160+00:00,0,1,1
2025-09-21T17:21:29.279815840+00:00,1,1,1
2025-09-21T17:21:29.279824520+00:00,0,1,1
2025-09-21T17:21:29.279859240+00:00,1,1,1
2025-09-21T17:21:29.279876600+00:00,0,1,1
2025-09-21T17:21:29.279885280+00:00,1,1,1
2025-09-21T17:21:29.279893960+00:00,0,1,1
2025-09-21T17:21:29.279902640+00:00,1,1,1
2025-09-21T17:21:29.279928680+00:00,0,1,1
2025-09-21T17:21:29.279946000+00:00,1,1,1
2025-09-21T17:21:29.279963360+00:00,0,1,1
2025-09-21T17:21:29.279972040+00:00,1,1,1
2025-09-21T17:21:29.279980720+00:00,0,1,1
2025-09-21T17:21:29.279989400+00:00,1,1,1
2025-09-21T17:21:29.279998080+00:00,0,1,1
2025-09-21T17:21:29.280006760+00:00,1,1,1
2025-09-21T17:21:29.280015440+00:00,0,1,1
2025-09-21T17:21:29.280032800+00:00,1,1,1
2025-09-21T17:21:29.280050160+00:00,0,1,1
2025-09-21T17:21:29.280058840+00:00,1,1,1
2025-09-21T17:21:29.280067520+00:00,0,1,1
2025-09-21T17:21:29.280076200+00:00,1,1,1
2025-09-21T17:21:29.280119600+00:00,0,1,1
2025-09-21T17:21:29.280128240+00:00,1,1,1
2025-09-21T17:21:29.280136960+00:00,0,1,1
2025-09-21T17:21:29.280145600+00:00,1,1,1
2025-09-21T17:21:29.280154280+00:00,0,1,1
2025-09-21T17:21:29.280162960+00:00,1,1,1
2025-09-21T17:21:29.280171640+00:00,0,1,1
2025-09-21T17:21:29.280180320+00:00,1,1,1
2025-09-21T17:21:29.280197680+00:00,0,1,1
2025-09-21T17:21:29.280206360+00:00,1,1,1
2025-09-21T17:21:29.280223720+00:00,0,1,1
2025-09-21T17:21:29.280232400+00:00,1,1,1
2025-09-21T17:21:29.280241080+00:00,0,1,1
2025-09-21T17:21:29.280249760+00:00,1,1,1
2025-09-21T17:21:29.280258440+00:00,0,1,1
2025-09-21T17:21:29.280275800+00:00,1,1,1
2025-09-21T17:21:29.280284480+00:00,0,1,1
2025-09-21T17:21:29.280293120+00:00,1,1,1
2025-09-21T17:21:29.280310480+00:00,0,1,1
2025-09-21T17:21:29.280319160+00:00,1,1,1
2025-09-21T17:21:29.280327840+00:00,0,1,1
2025-09-21T17:21:29.280345200+00:00,1,1,1
2025-09-21T17:21:29.280371240+00:00,0,1,1
2025-09-21T17:21:29.280379920+00:00,1,1,1
2025-09-21T17:21:29.280397280+00:00,0,1,1
2025-09-21T17:21:29.280405960+00:00,1,1,1
2025-09-21T17:21:29.280414640+00:00,0,1,1
2025-09-21T17:21:29.280466680+00:00,1,1,1
2025-09-21T17:21:29.280475360+00:00,0,1,1
2025-09-21T17:21:29.280492720+00:00,1,1,1
2025-09-21T17:21:29.280501400+00:00,0,1,1
2025-09-21T17:21:29.280510080+00:00,1,1,1
2025-09-21T17:21:29.280518760+00:00,0,1,1
2025-09-21T17:21:29.280527440+00:00,1,1,1
2025-09-21T17:21:29.280562160+00:00,0,1,1
2025-09-21T17:21:29.280579520+00:00,1,1,1
2025-09-21T17:21:29.280588200+00:00,0,1,1
2025-09-21T17:21:29.280640240+00:00,1,1,1
2025-09-21T17:21:29.280648960+00:00,0,1,1
2025-09-21T17:21:29.280666280+00:00,1,1,1
2025-09-21T17:21:29.280674960+00:00,0,1,1
2025-09-21T17:21:29.280701000+00:00,1,1,1
2025-09-21T17:21:29.280709680+00:00,0,1,1
2025-09-21T17:21:29.280718360+00:00,1,1,1
2025-09-21T17:21:29.280735720+00:00,0,1,1
2025-09-21T17:21:29.280753080+00:00,1,1,1
2025-09-21T17:21:29.280761760+00:00,0,1,1
2025-09-21T17:21:29.280779120+00:00,1,1,1
2025-09-21T17:21:29.280805160+00:00,0,1,1
2025-09-21T17:21:29.280813800+00:00,1,1,1
2025-09-21T17:21:29.280822480+00:00,0,1,1
2025-09-21T17:21:29.280839840+00:00,1,1,1
2025-09-21T17:21:29.280848520+00:00,0,1,1
2025-09-21T17:21:29.280857200+00:00,1,1,1
2025-09-21T17:21:29.280865880+00:00,0,1,1
2025-09-21T17:21:29.280891920+00:00,1,1,1
2025-09-21T17:21:29.280909280+00:00,0,1,1
2025-09-21T17:21:29.280926640+00:00,1,1,1
2025-09-21T17:21:29.280935320+00:00,0,1,1
2025-09-21T17:21:29.280978680+00:00,1,1,1
2025-09-21T17:21:29.280996040+00:00,0,1,1
2025-09-21T17:21:29.281013400+00:00,1,1,1
2025-09-21T17:21:29.281022080+00:00,0,1,1
2025-09-21T17:21:29.281065480+00:00,1,1,1
2025-09-21T17:21:29.281082840+00:00,0,1,1
2025-09-21T17:21:29.281100200+00:00,1,1,1
2025-09-21T17:21:29.281108880+00:00,0,1,1
2025-09-21T17:21:29.281160920+00:00,1,1,1
2025-09-21T17:21:29.281169640+00:00,0,1,1
2025-09-21T17:21:29.281186960+00:00,1,1,1
2025-09-21T17:21:29.281195640+00:00,0,1,1
2025-09-21T17:21:29.281213000+00:00,1,1,1
2025-09-21T17:21:29.281230360+00:00,0,1,1
2025-09-21T17:21:29.281239040+00:00,1,1,1
2025-09-21T17:21:29.281247720+00:00,0,1,1
2025-09-21T17:21:29.281256400+00:00,1,1,1
2025-09-21T17:21:29.281265080+00:00,0,1,1
2025-09-21T17:21:29.281273760+00:00,1,1,1
2025-09-21T17:21:29.281282440+00:00,0,1,1
2025-09-21T17:21:29.281291120+00:00,1,1,1
2025-09-21T17:21:29.281299800+00:00,0,1,1
2025-09-21T17:21:29.281308480+00:00,1,1,1
2025-09-21T17:21:29.281325840+00:00,0,1,1
2025-09-21T17:21:29.281360520+00:00,1,1,1
2025-09-21T17:21:29.281369200+00:00,0,1,1
2025-09-21T17:21:29.281377880+00:00,1,1,1
2025-09-21T17:21:29.281386560+00:00,0,1,1
2025-09-21T17:21:29.281395240+00:00,1,1,1
2025-09-21T17:21:29.281412600+00:00,0,1,1
2025-09-21T17:21:29.281447320+00:00,1,1,1
2025-09-21T17:21:29.281456000+00:00,0,1,1
2025-09-21T17:21:29.281473360+00:00,1,1,1
2025-09-21T17:21:29.281482040+00:00,0,1,1
2025-09-21T17:21:29.281490680+00:00,1,1,1
2025-09-21T17:21:29.281499400+00:00,0,1,1
2025-09-21T17:21:29.281534080+00:00,1,1,1
2025-09-21T17:21:29.281542760+00:00,0,1,1
2025-09-21T17:21:29.281551440+00:00,1,1,1
2025-09-21T17:21:29.281560120+00:00,0,1,1
2025-09-21T17:21:29.281568800+00:00,1,1,1
2025-09-21T17:21:29.281586160+00:00,0,1,1
2025-09-21T17:21:29.281620880+00:00,1,1,1
2025-09-21T17:21:29.281629560+00:00,0,1,1
2025-09-21T17:21:29.281638240+00:00,1,1,1
2025-09-21T17:21:29.281646920+00:00,0,1,1
2025-09-21T17:21:29.281655560+00:00,1,1,1
2025-09-21T17:21:29.281672960+00:00,0,1,1
2025-09-21T17:21:29.281707640+00:00,1,1,1
2025-09-21T17:21:29.281716320+00:00,0,1,1
2025-09-21T17:21:29.281733680+00:00,1,1,1
2025-09-21T17:21:29.281742360+00:00,0,1,1
2025-09-21T17:21:29.281751040+00:00,1,1,1
2025-09-21T17:21:29.281759720+00:00,0,1,1
2025-09-21T17:21:29.281794440+00:00,1,1,1
2025-09-21T17:21:29.281803120+00:00,0,1,1
2025-09-21T17:21:29.281811800+00:00,1,1,1
2025-09-21T17:21:29.281820480+00:00,0,1,1
2025-09-21T17:21:29.281829160+00:00,1,1,1
2025-09-21T17:21:29.281846520+00:00,0,1,1
2025-09-21T17:21:29.281855160+00:00,1,1,1
2025-09-21T17:21:29.281863840+00:00,0,1,1
2025-09-21T17:21:29.281881200+00:00,1,1,1
2025-09-21T17:21:29.281889880+00:00,0,1,1
2025-09-21T17:21:29.281898560+00:00,1,1,1
2025-09-21T17:21:29.281907240+00:00,0,1,1
2025-09-21T17:21:29.281915920+00:00,1,1,1
2025-09-21T17:21:29.281933280+00:00,0,1,1
2025-09-21T17:21:29.281941960+00:00,1,1,1
2025-09-21T17:21:29.281950640+00:00,0,1,1
2025-09-21T17:21:29.281968000+00:00,1,1,1
2025-09-21T17:21:29.281976680+00:00,0,1,1
2025-09-21T17:21:29.282028720+00:00,1,1,1
2025-09-21T17:21:29.282037400+00:00,0,1,1
2025-09-21T17:21:29.282054760+00:00,1,1,1
2025-09-21T17:21:29.282063440+00:00,0,1,1
2025-09-21T17:21:29.282072120+00:00,1,1,1
2025-09-21T17:21:29.282089480+00:00,0,1,1
2025-09-21T17:21:29.282124200+00:00,1,1,1
2025-09-21T17:21:29.282132880+00:00,0,1,1
2025-09-21T17:21:29.282141560+00:00,1,1,1
2025-09-21T17:21:29.282150240+00:00,0,1,1
2025-09-21T17:21:29.282158920+00:00,1,1,1
2025-09-21T17:21:29.282167600+00:00,0,1,1
2025-09-21T17:21:29.282176280+00:00,1,1,1
2025-09-21T17:21:29.282184960+00:00,0,1,1
2025-09-21T17:21:29.282193600+00:00,1,1,1
2025-09-21T17:21:29.282219640+00:00,0,1,1
2025-09-21T17:21:29.282228320+00:00,1,1,1
2025-09-21T17:21:29.282237000+00:00,0,1,1
